Z1,Z2
64,2.330306259875246,2.121010254196199
65,0.522179696174389,0.6093144177031744
66,1.960024113920084,1.6338035560254123
67,0.3496128620982475,0.49248823959394394
68,3.0974455137716146,1.2359029144564426
69,2.46178599695243,0.2567244086906925
70,1.9400587232695086,2.135349234372995
71,1.1742791167864657,1.7502070957392422
72,3.5140377196246804,1.470947302738682
73,4.121974933293384,0.7801583908637012
74,-0.10423804523543287,2.399368409393271
75,3.2342917250887218,2.7598937448959875
76,3.9194931282013363,0.05611066807273575
77,2.38548189798782,2.277673239318002
78,0.5269001099410795,2.58974013525072
79,2.9518706509921624,1.6720281302852127
80,1.8890504690901788,0.4568928783349
81,1.1775660515040771,1.9081881977711737
82,0.3954076701377289,1.0708069477345121
83,2.6771348506991557,0.895839841178173
84,2.795531313522919,0.200229130108047
85,1.1170037536315836,1.6768819517687634
86,2.738994458857369,2.1232324075427043
87,0.8317425149196698,0.8724206710472354
88,2.8504655662757004,1.8857145524173793
89,2.1469111324637047,0.6779068646409132
90,1.8335205865807531,2.034073232071827
91,1.8922730464670063,1.5070312989736594
92,2.9119015894891542,1.2395912273892264
93,2.7355185879115247,1.23465691658692
94,2.601172489318074,2.0570917451725017
95,2.115595913015711,1.8789875935566531
96,1.99535206829604,1.730569570114715
97,2.6859911687581124,1.4866900196707329
98,2.233401615052398,1.3744040477630142
99,2.725645831244764,1.8550331018245088
100,1.6896634374387347,1.5941730188452792
101,-0.7783850856929355,1.807888536696252
102,3.133954051641711,1.1740113958034695
103,4.3373396998769875,-0.6132074717797514
104,2.3929287160485435,2.101195664272301
105,1.8536011657335818,2.999909712259323
106,1.813136568090814,1.6382758876104309
107,1.8377976381310124,1.2662780606968105
108,2.0560467108200413,1.3060919593536058
109,0.7225825589280599,1.2432615072413458
110,1.4423578900693519,1.4503944913556315
111,0.8610229692130199,0.46356027087795126
112,2.1823226061037757,0.9182940516257746
113,1.4207088194775983,0.34973016553466124
114,2.4059512476642273,1.3888446155611136
115,1.8599181481991565,1.0465877975502262
116,3.1225636571070012,1.7217608238685937
117,2.200684772518408,1.2677401847888319
118,4.548108528443371,2.324133386551565
119,-0.15090091495704971,1.4755754409860378
120,1.2016559484233142,3.096940275414073
121,3.027864469849833,-0.06940175143368421
122,4.762275540030719,0.82227642644
123,1.7784132728785749,2.171416657260464
124,2.1470857349431034,3.4326427204683783
125,1.7552195910616615,1.2490545488416294
126,3.4142060747333947,1.4525632653472154
127,1.9029915611818509,1.4476839247486346
128,2.654933453966685,2.296800882414146
129,1.7438710684572496,1.4277469200730835
130,0.41711612175405144,1.6753841703013248
131,2.406345882459315,1.2821531378696143
132,2.6492468790881314,0.3877248695371089
133,3.4967805020387965,1.7586741489748288
134,1.8062174126869392,1.7821819571076791
135,1.3159689782924204,2.442813599803175
136,2.675603220323262,1.3209182029231903
137,2.3450345037546505,1.0014019870978392
138,2.242323700081301,1.8065143694726815
139,2.03096986625902,1.7529179930092806
140,3.400352146824989,1.6936063098887528
141,2.503475408836487,1.5187123272045047
142,4.085817782492765,2.3709397060951782
143,3.2908491112647456,1.8211195290337312
144,2.549368424185933,2.684486096220637
145,0.17644554763385883,2.2702221001970635
146,2.62104085389979,1.743047542504751
147,2.5687265482207526,0.22992800755268808
148,2.969160721709686,1.9118424793556268
149,3.2451390057072773,1.8943612852838192
150,1.5001501765430063,2.0195286927076057
151,2.775829126684779,2.1410202503844245
152,1.4956551680230987,1.164296265724202
153,4.171849711531864,1.9645642177012708
154,0.6411408635114427,1.153246314296585
155,0.053547041676794783,2.910599256187761
156,0.25485063741562775,0.519442634280148
157,1.1672548131722245,0.18434888492533427
158,0.8436450721448805,0.25306745675152076
159,4.027245401699472,0.692636976846022
160,1.6352233991831095,0.5849243975705285
161,0.45221988015931286,2.7482350296641225
162,3.2283755847354856,1.1472106897058911
163,1.2689256604844168,0.2306559092996877
164,0.8373926512644371,2.4577942747748143
165,3.0423662741135544,0.9671914160384167
166,2.753196933180459,0.6536733948297291
167,1.4047538406955864,2.0128625838258247
168,3.6085171720403544,1.9874610250013238
169,2.0508873042764444,0.8922032550815567
170,3.743589520083846,2.490906981769063
171,2.5961947607501594,1.4788009035437757
172,3.561679872747636,2.4675064421244826
173,2.1111417050095915,1.8081350714667321
174,0.6334687402948153,2.4683634878950964
175,4.670577246831612,1.4540709263707894
176,1.4605328139524993,0.5043125169396945
177,1.8153703390542548,3.3034960610141693
178,1.082786469910872,0.8755977950910018
179,1.6744253529438342,1.1689184841428268
180,2.12993536130003,0.6209495050476663
181,2.1148507326886143,1.064935282987894
182,2.809240911468317,1.5730733480197756
183,4.009443816192854,1.5184652992017593
184,1.9039045187224817,2.002884185717661
185,0.7041264916515695,2.8671699719776362
186,0.7881168721500977,1.4213999744164318
187,1.3074787202624394,0.5326972344375773
188,0.15419733727010945,0.5474945361560033
189,2.7809000273190994,0.7886023246199221
190,1.504194392719048,0.16016744880231074
191,1.657540277935853,1.9462537731923584
192,2.0362508193231244,1.0912675253482618
193,0.44530404796781453,1.1418647095778869
194,1.0529935027606,1.4258170731404334
195,2.642218189963174,0.21174834528387437
196,2.6798238593024437,0.7365262673699406
197,1.653372162482291,1.9904140192272142
198,4.0579858176928045,1.9422741136665123
199,0.4883251015572208,1.081985230108336
200,1.4996736850246537,2.719749688580094
201,1.8006309260769593,0.39638221461603046
202,-0.9793631891463862,1.142801890532066
203,4.311380979695194,1.4405409329713785
204,2.300419172064374,-0.7881002763321602
205,0.9869157463595974,3.153930752244804
206,4.30958071462015,1.6635833479220223
207,2.444290392018549,0.49090321428064604
208,2.556510226726732,3.1007379729366757
209,1.3714667239024712,1.7501682363355062
210,2.1141215639937005,1.7868337262636735
211,0.5573198473295572,1.1955949019135805
212,3.135462838156225,1.7408192290844857
213,1.6114101161603176,0.41341616001855047
214,2.329589398282698,2.37696036878197
215,3.329380991714259,1.1351077246068049
216,2.370675170714859,1.6881648275787837
217,2.2032705899806144,2.2451230941710003
218,2.192667389137977,1.5479907733339766
219,1.188449756491626,1.5373379337629003
220,2.6264752137099614,1.2417371947288498
221,3.586986761361023,0.7212065690202287
222,2.7215621909638146,1.7254086144530636
223,3.1103473331290212,2.6478383701703656
224,1.1915232349811982,2.0616264394658756
225,1.1590573051832351,2.2908663835337677
226,0.37775638050252464,0.7967862717103873
227,3.4278596732981983,0.883721409015183
228,1.859027517147619,0.4030548378674914
229,3.377867155086187,2.237540589665841
230,1.032553437017759,1.1939755499765727
231,1.5246785007820196,2.3704453904537894
232,2.128724327718788,0.7465441377208357
233,2.9264717767069324,0.9801516517288833
234,2.174873319034404,1.5981551330580983
235,2.253193887293006,2.0694869004793706
236,1.9701437366940535,1.4743747359819592
237,2.096537015920711,1.478866244722259
238,0.7878876929381686,1.395105328297225
239,2.173369194266849,1.5519252943407402
240,1.8706476334775823,0.6274059113969133
241,1.8884521451584029,1.472317510119629
242,2.4157763518835966,1.1836594837875902
243,1.4999447612726489,1.5706072179933053
244,1.7812932460670516,1.565295522530662
245,1.6759438707706635,1.0530032747123717
246,2.3888421336097316,1.1767152003843186
247,2.909857626574035,1.219770619996351
248,1.00035701389314,1.7235142960310101
249,2.586476292755579,1.978875157144526
250,4.355518707275974,0.7834069647604536
251,0.4564843718595427,1.8852903952043354
252,1.0630453843360401,3.025097564275847
253,0.9514328086715196,0.2396072288017876
254,1.8647095238447002,0.9158487865775474
255,3.948153933455202,0.8290229049758646
256,2.1174679603137756,1.4080766830231717
257,0.9915638456271583,2.519434553861749
258,2.721422356552922,1.5196660740364352
259,1.4867804814783296,0.8406601575952727
260,3.141016132597833,1.810258403960749
261,2.5834180512860287,1.2883706440524472
262,3.672594129510937,2.343648086322125
263,1.201158689868835,1.7370299932373756
264,5.304486497951984,2.5413595650004064
265,2.823331098386605,0.7570990937579862
266,2.843761625149571,3.836864005870589
267,1.8747038939167675,1.9073429551558216
268,1.4310667914258013,2.219856760078371
269,1.0808382271805435,1.34767649830823
270,1.8229584606069058,0.9742802733156152
271,1.085936580317913,0.7195201033867362
272,2.238862775459241,1.2039904144108124
273,1.2061792416840678,0.8750420229386593
274,2.5451050308042373,1.4291180027027963
275,3.0461984330877345,0.8387900277294158
276,1.1178629612258775,1.6758610409313557
277,3.296848274532473,2.117232503163724
278,1.6694194602721497,0.713659662457665
279,3.3165261081394193,2.3535032256151025
280,2.8671255722592726,1.5537362124294158
281,3.1825751213977824,2.269582243272574
282,0.8151575341538453,1.9188672098179869
283,2.0374370092537037,2.382712979689299
284,3.385687458203952,0.35972554546161484
285,1.253068915433021,1.3591153543603502
286,-0.24428765501889024,2.366614913972751
287,-0.44483637338662585,0.5691599670405898
288,-0.6516469934969245,-0.06556363406648016
289,-0.3051765383790797,-0.2909816856412088
290,1.5246239100588395,-0.47872590588167685
291,3.4289076282542967,-0.1910968397369535
292,1.5092848782273536,1.0629738227330312
293,2.3398031795713257,2.3841584303877577
294,1.8365523783889786,1.0140424323280934
295,1.9157771479254726,1.5442355336457734
296,1.9801258229573178,1.4507312115487903
297,1.6644994672924769,1.1971418495790975
298,2.6680410931776253,1.5468486592730284
299,0.703890481877466,1.1626210475676464
300,3.162423647454318,1.918912517610459
301,3.0553481797510336,0.5360517904927203
302,1.6900045845373226,2.1182642127188362
303,2.8492275669562734,2.102038526126597
304,1.298626161304928,1.2531082393639483
305,1.49190554466114,2.0773101677934034
306,1.9627654650093107,0.6999135426256688
307,1.7837840139528163,1.037361022808962
308,1.5613535918133137,1.4289012532586163
309,1.3445986431699293,1.3329402956021565
310,1.3925530117287204,1.0987447199626876
311,2.8160451273809324,0.7241785589837463
312,-0.10169509006588698,1.0107477643794056
313,2.3869049722204627,1.9703927605808491
314,1.702875607218366,-0.10823030883346965
315,2.894494406210152,1.7647330367648617
316,2.567011794951466,1.1924437450010201
317,-1.0637731092360518,2.02316088952927
318,2.8015261432036747,1.9553231281445318
319,2.3442796725854103,-0.7570631716730888
320,1.9536784709853217,1.8906976509386861
321,1.4573584147480023,1.61389538346347
322,3.0246319598298457,1.453597545368386
323,1.5984763415789103,1.0729594725846474
324,3.990346026692438,2.0893990092586745
325,2.5324421479774992,1.0305544460389913
326,4.456978556925835,2.8986099014271103
327,1.1228770457772308,1.7596739459737392
328,-0.018574344403650536,3.032828849700571
329,2.713205147128522,0.7129505219381864
330,2.953260658915646,0.002284149935275138
331,1.9877214242886434,1.8480689205183758
332,0.12277877588082842,1.8827338074408884
333,1.4139508333231734,1.2980405335129541
334,2.6436853858679594,0.04984644167217128
335,1.6742698321663456,0.8666293737116868
336,1.9177314603044915,1.8958949344316989
337,1.7453346560251943,1.1103284040695642
338,0.9646828365271585,1.334400979929454
339,1.5210151238601315,1.3290717417697266
340,0.7250175074071037,0.9695064555486996
341,4.1087082186269095,1.2286628621868718
342,1.6882532866097075,0.7186757044464606
343,2.387252451781981,2.7379770048215044
344,0.9266441825412068,1.2324960222734422
345,2.850279604726926,1.647375257413122
346,-0.06246796063397434,0.6466600425437021
347,3.0414923935991953,2.024011487047592
348,2.0496955241705583,0.04487266909335832
349,4.367948053435266,2.175327169993922
350,0.682543477730574,1.554517824778385
351,2.166750382049966,3.1402954912791006
352,2.4474347799131553,0.521260219052306
353,3.54452757785906,1.7050637336801753
354,1.5661687439108631,1.7445157473799247
355,2.017021020863758,2.4030794781883835
356,-0.23941360190377148,1.2136179208189382
357,0.9678569438871176,1.292957408916727
358,2.433411267961342,-0.23095579898206375
359,3.100704392047283,0.5636124938347302
360,1.7501347084885062,1.7634324920336197
361,4.123550768673642,2.032052767588616
362,4.0539525464959105,1.342772693343862
363,1.9630710190312484,2.916274298055088
364,-0.4660944378529423,3.0265256459853616
365,0.07841516837153786,1.4078878950799982
366,1.317578412161183,-0.15304298504572253
367,3.2300337887809287,0.057499187924419534
368,2.290426103851829,0.8714314758025131
369,-0.38237315911139025,2.1823230908803533
370,2.1512941004516377,2.0062347849050965
371,3.949003994847309,-0.09335472855009164
372,1.6518970938737294,1.5700881202227936
373,1.2951828080770937,2.8844521834734427
374,4.269242469918748,1.1654839228604308
375,2.0330594518105833,0.8809369269863663
376,1.430789362630718,2.946331900238529
377,2.3596470274909462,1.3976047690472477
378,2.1428300503758324,1.1255014052058376
379,1.5282085102691587,1.6520179355714242
380,3.4181388273079936,1.588817901163917
381,3.2052430526288456,1.0477170267543217
382,2.978333265078258,2.446082730238639
383,1.8192973920412996,2.176143468212383
384,3.1353131405495422,1.9585560120648915
385,2.002223189883593,1.3304042013870465
386,2.514023168578595,2.1954347730115495
387,2.9976251656367423,1.262125843821806
388,2.7559022074336155,1.6259896291463818
389,3.932610348461364,2.0622178128801854
390,2.4812492973077465,1.913968424867089
391,0.25400001400217764,2.8592932423801933
392,0.7075270606199567,1.7205886842158828
393,3.5584002633896,0.25108277264122586
394,1.5587308392750547,0.41841126863491557
395,2.416829756983638,2.4825168817099574
396,1.1826425826389935,1.2103553923154413
397,3.134318544321727,1.7251298081619424
398,1.5320991465986349,0.7832644281619997
399,3.7689445733189886,2.359048491873726
400,1.3519282230461087,1.0098550486531483
401,3.2480647182504603,2.6563791831842867
402,2.8159975568107396,1.02051159764006
403,1.2342815104738734,2.3025579092047614
404,3.3858056178001834,2.148107941545804
405,1.0071763446033493,0.8629713414586584
406,0.9660468886230615,2.240824728877867
407,2.809945354716039,0.7210863746144218
408,1.1027375130759638,0.46684653672469356
409,1.4294808276223951,2.0496699499035826
410,1.6975757552275943,0.8477827945122005
411,0.8011166211239009,0.9019393093193451
412,3.140874631923116,1.1796838099411446
413,2.6286038155845977,0.5200192820379937
414,1.84593564409948,2.120809452805192
415,1.9426696590877806,1.9019236038878926
416,2.434339305242484,1.2313231920682233
417,3.8124620848040793,1.2304622355945467
418,2.9578997329170975,1.7038704638013695
419,1.4426027990777786,2.6706291061435747
420,2.942957242645094,2.158325929913313
421,1.9420494835930409,1.082519732260884
422,1.6936391213972435,1.9726071934329064
423,4.051383343710094,1.3576994695578848
424,1.6799097372225287,1.3262888096465346
425,1.4309055613830335,2.7939773086202453
426,-0.40606301023346747,0.9171896217920585
427,0.42456465414120426,0.9687606071077783
428,2.37799943821896,-0.40247990155252567
429,1.3048476114139118,0.36645586061651786
430,2.555640299691515,1.6532847244832223
431,0.8587687212404058,0.9985202068326746
432,1.172810032871249,1.8057990516202176
433,2.7322262973885083,0.591336624605188
434,3.7292370977894667,0.943222502289955
435,2.573908313684423,1.8347466402899573
436,3.462145826925374,2.754997869484624
437,3.8576357790476705,1.784318010117119
438,3.250172219219785,2.529576229598042
439,0.9866322156604962,2.6972613031238937
440,1.8230602506564904,2.214059987868636
441,2.6785988914996004,0.6760262047085456
442,1.6045076250123353,1.3369813918889375
443,2.526960179434661,1.9048387624310352
444,0.24213891443778532,1.102366165880332
445,1.1689963668476882,1.8493592691939968
446,2.5708167357922416,0.15854625575499964
447,-0.4141801566963832,0.8649124623207165
448,0.7285644441412065,1.746619911708783
449,2.079089164594958,-0.19134679539135369
450,0.20515963804628945,0.6064886710266095
451,1.9024889503167723,1.2950182698429413
452,1.0964796870757276,0.11959367346906631
453,1.5329425802938847,1.1854389005665413
454,1.656539597625736,0.7089565173193311
455,2.2646277115758577,1.1294650004670537
456,1.4855449793351312,1.2652903057136793
457,2.078259479013762,1.5648438290620128
458,1.4053742681821424,1.106528234431056
459,2.5383272383067212,1.3814280125312306
460,3.776863263356002,0.897435226466612
461,2.2280951303634713,1.7883674400028555
462,2.05976768522469,2.5167157886915623
463,0.781388169402941,1.6214635289346933
464,2.7529447786934274,1.4320793101242866
465,1.210879974823598,0.5917257548175123
466,1.0121312150720083,1.828924476276749
467,2.580815348317256,0.8152479325499377
468,2.138173970193111,0.6475232019498589
469,3.2989884231349214,1.8876661709130313
470,3.675367470863425,1.5849246286526624
471,1.317190041903538,2.2201316565207247
472,2.1619529182470916,2.5934954586799503
473,3.94204373177882,0.927620059178442
474,3.2556534520124445,1.7058273195334452
475,2.831150897088221,2.806227553999799
476,3.438177002253662,2.28030774701338
477,1.2198904558209605,1.8667593498635286
478,2.725571047945759,2.4320531991672283
479,3.585516109638877,0.8892607004131399
480,3.852906928357469,1.9778031477355775
481,1.041427235681597,2.438091811549257
482,1.5756621243251152,2.5495386025699105
483,2.333734055910983,0.6417464297913009
484,1.6799950006781041,1.1008555650164824
485,1.638173307747915,1.7027850106744566
486,2.5291093289992705,0.9527043684737954
487,1.6516185280975306,1.1870908246747869
488,0.16118659436480884,1.8982673049839853
489,2.2613603574587495,1.0194612797034956
490,1.5030608191946095,0.08283350487799603
491,1.2239327422851036,1.611569072409595
492,0.3466963707175868,1.1211509098753094
493,3.3590163436754237,1.1005645496061198
494,-0.4212636117809398,0.27124774275638713
495,0.110288195889476,2.330866601656798
496,1.7117522408811563,-0.27970161854824394
497,3.216882448178446,-0.05776695891468815
498,3.4076370382386805,1.1651871106045713
499,0.6893392957389077,2.2116379078861206
500,1.8662861613863133,2.4470275037352955
501,0.43556848238534845,0.5796080019989096
502,3.1426506638841176,1.3367232067021377
503,0.4274915895285488,0.35660845377049116
504,1.9008091996872754,2.2581799839141192
505,3.1337893601857973,0.2967513160110554
506,1.7265326757349502,1.3017545468989422
507,3.6524019079409205,2.228878081862664
508,1.3281331922736916,1.4937151107980942
509,2.3038551530022415,2.4544269720593244
510,2.8589202022448013,0.8500030324302787
511,1.6585643622935593,1.424945872880308
512,3.5763943377176366,2.0526927886180464
513,2.479105945203313,1.037158455651792
514,0.11318150340886325,2.417852092120385
515,6.475080305841353,1.8559914930419128
516,2.6568121797603625,0.022531223646832965
517,2.1158559261448895,4.530334517027888
518,0.43182701887406827,1.830289645239446
519,2.1987980544330297,1.5899526020482742
520,1.509556701713319,0.3177727288499227
521,2.7853341992105936,1.6157038046803593
522,2.3770172420255413,1.0248696128918127
523,4.035028403328406,1.9464519091995038
524,2.146082474469722,1.653518034108651
525,2.542383804573952,2.8020476589164334
526,2.2360436692604555,1.3285988647266744
527,2.0262107603676727,1.969218206934772
528,1.7517175055618759,1.518688291096221
529,3.307774647556987,1.515021956879028
530,2.7156962001903904,1.0838686052112112
531,1.2249282904344014,2.23275630818345
532,0.8828224057362928,2.008589459139855
533,1.9272783282650825,0.8588791590107032
534,3.263153192117432,0.6035448962910039
535,1.8138375951745622,1.1932147498548957
536,4.098400755421359,2.4615293917527916
537,0.9485356201112739,1.070799252514246
538,2.0720905859575947,2.78516652332016
539,-0.791239868410889,0.6406693127293269
540,1.3747598760017652,1.4804579551734007
541,1.622464165993898,-0.5913702913876758
542,2.4590515944774065,0.8593519557373438
543,3.9185665414662862,1.1725634351237653
544,1.9119931230391218,1.5948912908731923
545,3.8033258134251056,2.9470130526818066
546,2.79172183892161,1.4022678409364144
547,3.0486683141005586,2.626008985264862
548,1.6243546770448871,2.0913303067985347
549,3.367862080530128,1.9784394223870163
550,0.976736383710461,1.2940453642246914
551,2.477652848704272,2.290481832755013
552,0.9331540257638467,0.6641378051380543
553,1.330154259204378,1.6344713609359989
554,0.45473532049585097,0.7154871037248605
555,1.4063766713912598,0.9054673523449488
556,2.3667101425842216,0.29879628076925535
557,1.9714955831106074,1.0316067624709915
558,0.45935812098693674,1.5985966561749219
559,3.685468298395285,1.4477013642122045
560,2.457727952639017,0.4083356051905683
561,3.0916717069911437,2.5626275394845033
562,2.873330310337406,1.729990265586561
563,1.2045595782525889,2.1000843168103245
564,-0.09315390229751815,2.0577289694119094
565,1.0875603835138385,0.9377188933455275
566,3.2750453686616194,-0.13783379714719687
567,0.8690754838350846,0.7892684333651181
568,2.8952657837358555,2.290149489042522
569,1.0821127604862624,0.3641132696125275
570,2.285259853874355,1.8795257331500719
571,-0.08923917796648934,0.6745515922616079
572,3.1066900151135988,1.422589230225687
573,1.9474001686817994,-0.07143168579521268
574,2.907023300476942,2.107297932193963
575,2.1885067929301676,1.3428390966860217
576,2.8312725110706514,1.9883186465756735
577,1.7360498246931124,1.3801298229341896
578,2.8265178962263295,1.9907164561105366
579,0.25988213745615807,1.1356469673877847
580,0.7822168346923096,1.9495611237407977
581,2.679933287792207,0.06382937908182855
582,1.8379885461872139,0.4286364123022769
583,1.7617332062446538,1.8893160960414326
584,1.8189211041285618,1.3030866105761052
585,2.4863076495684058,1.1676232736599812
586,1.2547172702726022,1.1806401728292562
587,2.735343724070821,1.9144207223489231
588,1.0455706342596578,0.9312437574260263
589,1.463895533479595,1.8266133876511317
590,3.307284333901058,0.9557369389916867
591,3.2720200545363474,1.1183692573415835
592,0.7364978441894667,2.2584666742011055
593,2.9262468136082673,2.294162629832495
594,0.8553378794493206,0.5139869246203407
595,2.8625439531377284,2.1045911677725293
596,-0.08959963986630756,0.597830140999441
597,0.8485655796514483,2.081168108530882
598,1.3695361431038378,-0.13331409919742992
599,1.7908816479121996,0.5680121040427687
600,3.5531844608993954,0.9458838887881961
601,2.901573480515698,1.1607915426503577
602,3.704217469305593,2.458431892505551
603,3.34828783038004,2.052120578901903
604,1.5825452159301536,2.4866473512423974
605,1.906514978235895,2.543276032252515
606,3.2328669864146145,1.1647798531443325
607,2.142140831223294,1.4322927418632974
608,1.7043161248617393,2.140016055094619
609,0.5900011856077407,1.5582227627807572
610,1.9153585817119994,1.2254860028263108
611,-1.0896816375585112,0.39341523973013864
612,1.5611505601545834,1.403630878016537
613,0.8497453570150665,-0.8351525124479106
614,2.588068789406004,0.919042399220921
615,1.6780469330009455,0.7994082749687197
616,1.590985179169641,1.7645900360290325
617,3.690393159231948,1.383210001195062
618,0.7815232161004004,1.049187361204627
619,2.4036241421812896,2.638574568971333
620,-0.13837529898176665,0.49348459451262655
621,2.2903137773837763,1.8741486477215625
622,2.465659931377847,-0.08249509784591846
623,3.029605980155933,1.686967555347973
624,1.0515650275453519,1.7660784921603552
625,2.438977945351775,2.208079495321875
626,2.3392256696548754,0.7253515692900634
627,2.138455356472143,1.866894715725786
628,2.2657960230929532,1.738236085250782
629,2.4959051176765517,1.4829361133022199
630,2.4045815449311854,1.5529702937262164
631,0.8121274517929885,1.6548730121638144
632,0.6020731853744344,1.6007279281831943
633,4.74124280784258,0.5531537102471316
634,4.108276541960634,0.4179562566518408
635,0.4274348994378158,3.2771681285870584
636,2.4097225253696664,2.79027658850048
637,2.584387813479522,0.19341145205757118
638,2.916129820348335,1.776464629430568
639,2.141569805818051,1.7962062951616313
640,0.9786637655186085,2.0395137728919295
641,1.8081542877134456,1.5079155987854886
642,1.6252741418860719,0.8505764293189976
643,2.305803866785923,1.4237014405416049
644,1.695782449211876,1.1286827830647608
645,1.9486109895828045,1.7075168852486708
646,3.2067628409761504,1.2734028331797933
647,3.2141577848655896,1.2245714576233555
648,0.8545982970498738,2.3985457757821846
649,1.4946659188696882,2.25049948315364
650,0.9078085180602766,0.37590727514787264
651,3.2179281084677385,0.9180998185203999
652,2.069619741413199,0.770390396858742
653,3.740198095814388,2.3988594271677455
654,1.5030232170211537,1.477095976132786
655,1.8711969409326947,2.460735614398542
656,0.4991817757756244,1.0348641191673986
657,3.562604808807842,1.4396535773259298
658,1.6619242665118676,0.41022480588978927
659,0.2528507478681652,2.380346210491654
660,1.3719563166626976,1.1870107168896011
661,-0.5653302566117323,0.14706399844313534
662,1.9383383744005172,0.9337066860330759
663,2.133300301975682,-0.3861673943081458
664,2.4705992065668574,1.510550084941554
665,3.5832980421923537,1.4286892516405936
666,1.655635695753234,1.7161289097009065
667,2.878981027135474,2.4990881479643243
668,2.302044370019631,1.1175267991325948
669,1.8254898449897459,2.053430368505982
670,-0.22159787068607134,1.6743154124435797
671,3.011810189939462,1.2474017973520402
672,1.4981686921859778,-0.10257847323772301
673,2.0440405594532804,2.1325562115949945
674,0.46022336672260905,0.9064483052768211
675,2.2439467661717507,1.3634800705969452
676,1.9787389529846442,0.18206141064689055
677,2.015754340042293,1.554157695494676
678,1.858575763809333,1.3919654731238797
679,3.0688765531183866,1.3257644713201666
680,3.1083898719485226,1.34654995777888
681,2.7616460474294384,2.1113510968394054
682,5.748165011765501,2.2708512903420655
683,1.3679911647502385,1.9613912613658917
684,1.7330351762396465,4.174219951562764
685,0.7404016531485195,0.8142795284182246
686,2.484553056748137,1.2180928641898385
687,1.241732944515953,0.5162502340861086
688,-0.9308452795593865,1.7765397759969612
689,0.5597563631544076,0.7636413627271498
690,2.1212767451304604,-0.6097920396325833
691,3.0821143236330113,0.3631777093987816
692,0.19706424203851647,1.3945936772813734
693,1.4203965809378205,2.251562948593707
694,1.953485842778857,0.24471779820183182
695,1.2247111628154088,1.0203800078390548
696,2.442691953994433,1.2258518711377853
697,2.132923180778215,0.9858200685760882
698,2.3535249267278164,1.7100167885917046
699,1.3046960171065536,1.5954786619712067
700,3.6526685410216935,1.6099460289079561
701,1.9748653322984921,0.8885650539072715
702,3.4931604500107873,2.627123845996333
703,1.566966611563614,1.432269774205464
704,2.6937795889762275,2.489948493406865
705,1.4031585024068631,1.2473572917983506
706,0.9017006871143937,1.8333465755535994
707,1.2900548633521551,1.047051179712764
708,1.9926209225421774,0.6742647581989972
709,1.8316257377675826,0.9752709469785712
710,3.6400980798893197,1.3418050150482748
711,0.5987247396815748,1.1444374087195233
712,0.8076269019121735,2.5550677235349935
713,3.9327289460837194,0.4816293025507429
714,2.577919961551348,0.4735967680909492
715,-0.154310265966921,2.668151950174348
716,2.5477621007108797,1.8053100652862482
